item	label	code	codeLabel
http://www.wikidata.org/entity/Q9088	धौलगरी झोन	NP-DH	mr
http://www.wikidata.org/entity/Q9088	Dhaulagiri Zone	NP-DH	ms
http://www.wikidata.org/entity/Q9088	धौलागिरी अञ्चल	NP-DH	ne
http://www.wikidata.org/entity/Q9088	Dhawalagiri	NP-DH	nl
http://www.wikidata.org/entity/Q9088	Dhawalagiri	NP-DH	pl
http://www.wikidata.org/entity/Q9088	Dhaulagiri (zona)	NP-DH	pt
http://www.wikidata.org/entity/Q9088	Дхаулагири	NP-DH	ru
http://www.wikidata.org/entity/Q9088	දවුලගිරි කලාපය	NP-DH	si
http://www.wikidata.org/entity/Q9088	Dhawalágiri	NP-DH	sk
http://www.wikidata.org/entity/Q9088	Daulagiri	NP-DH	sl
http://www.wikidata.org/entity/Q9088	Dhaulagiri Zone	NP-DH	sv
http://www.wikidata.org/entity/Q9088	தவுலகிரி சோன்	NP-DH	ta
http://www.wikidata.org/entity/Q9088	డౌలగిరి జోన్	NP-DH	te
http://www.wikidata.org/entity/Q9088	ดาฮ์ลากิริ โซน	NP-DH	th
http://www.wikidata.org/entity/Q9088	Dhaulagiri Zon	NP-DH	tr
http://www.wikidata.org/entity/Q9088	Дгаулагірі	NP-DH	uk
http://www.wikidata.org/entity/Q9088	دھولاگیری زون	NP-DH	ur
http://www.wikidata.org/entity/Q9088	Dhaulagiri (Nepal hududi)	NP-DH	uz
http://www.wikidata.org/entity/Q9088	Vùng Dhaulagiri	NP-DH	vi
http://www.wikidata.org/entity/Q9088	道拉吉里专区	NP-DH	zh
http://www.wikidata.org/entity/Q9133	مديرية غانداكي	NP-GA	ar
http://www.wikidata.org/entity/Q9133	Гандаки	NP-GA	bg
http://www.wikidata.org/entity/Q9133	গণ্ডকী অঞ্চল	NP-GA	bn
http://www.wikidata.org/entity/Q9133	zona de Gandaki	NP-GA	ca
http://www.wikidata.org/entity/Q9133	Gandakī Zone	NP-GA	ceb
http://www.wikidata.org/entity/Q9133	Gandaki Zone	NP-GA	da
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	de
http://www.wikidata.org/entity/Q9133	Γκαντάκι	NP-GA	el
http://www.wikidata.org/entity/Q9133	Gandaki Zone	NP-GA	en
http://www.wikidata.org/entity/Q9133	Zona de Gandaki	NP-GA	es
http://www.wikidata.org/entity/Q9133	Gandaki Gunea	NP-GA	eu
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	fi
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	fr
http://www.wikidata.org/entity/Q9133	ગંડકી પ્રાંત	NP-GA	gu
http://www.wikidata.org/entity/Q9133	गंडकी अंचल	NP-GA	hi
http://www.wikidata.org/entity/Q9133	Գանդակի	NP-GA	hy
http://www.wikidata.org/entity/Q9133	Gandaki Zone	NP-GA	id
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	it
http://www.wikidata.org/entity/Q9133	ガンダキ県	NP-GA	ja
http://www.wikidata.org/entity/Q9133	ಗಂಡಕಿ ವಲಯ	NP-GA	kn
http://www.wikidata.org/entity/Q9133	간다키구	NP-GA	ko
http://www.wikidata.org/entity/Q9133	Gandakio zona	NP-GA	lt
http://www.wikidata.org/entity/Q9133	Gandakī zona	NP-GA	lv
http://www.wikidata.org/entity/Q9133	गंडकी झोन	NP-GA	mr
http://www.wikidata.org/entity/Q9133	Gandaki Zone	NP-GA	ms
http://www.wikidata.org/entity/Q9133	गण्डकी अञ्चल	NP-GA	ne
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	nl
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	pl
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	pt
http://www.wikidata.org/entity/Q9133	Гандаки	NP-GA	ru
http://www.wikidata.org/entity/Q9133	ගන්ඩකි කලාපය	NP-GA	si
http://www.wikidata.org/entity/Q9133	Gandakí	NP-GA	sk
http://www.wikidata.org/entity/Q9133	Gandaki	NP-GA	sl
http://www.wikidata.org/entity/Q9133	Gandaki Zone	NP-GA	sv
http://www.wikidata.org/entity/Q9133	கண்டகி  ஸ்ஒன்	NP-GA	ta
http://www.wikidata.org/entity/Q9133	గండాకి జోన్	NP-GA	te
http://www.wikidata.org/entity/Q9133	เมืองการ์ตาโก	NP-GA	th
http://www.wikidata.org/entity/Q9133	Gandaki Zon	NP-GA	tr
http://www.wikidata.org/entity/Q9133	Гандакі	NP-GA	uk
http://www.wikidata.org/entity/Q9133	گنداکی زون	NP-GA	ur
http://www.wikidata.org/entity/Q9133	Vùng Gandaki	NP-GA	vi
http://www.wikidata.org/entity/Q9133	甘达基专区	NP-GA	zh
http://www.wikidata.org/entity/Q9152	مديرية جاناكبور	NP-JA	ar
http://www.wikidata.org/entity/Q9152	Джанакпур	NP-JA	bg
http://www.wikidata.org/entity/Q9152	জনকপুর অঞ্চল	NP-JA	bn
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	ceb
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	da
http://www.wikidata.org/entity/Q9152	Janakpur	NP-JA	de
http://www.wikidata.org/entity/Q9152	Τζανακπούρ	NP-JA	el
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	en
http://www.wikidata.org/entity/Q9152	Zona de Janakpur	NP-JA	es
http://www.wikidata.org/entity/Q9152	Janakpur Gunea	NP-JA	eu
http://www.wikidata.org/entity/Q9152	جاناکپور	NP-JA	fa
http://www.wikidata.org/entity/Q9152	Janakpur	NP-JA	fi
http://www.wikidata.org/entity/Q9152	Janakpur	NP-JA	fr
http://www.wikidata.org/entity/Q9152	જનકપુર પ્રાંત	NP-JA	gu
http://www.wikidata.org/entity/Q9152	जनकपुर अंचल	NP-JA	hi
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	id
http://www.wikidata.org/entity/Q9152	Janakapura	NP-JA	it
http://www.wikidata.org/entity/Q9152	ジャナクプル県	NP-JA	ja
http://www.wikidata.org/entity/Q9152	ಜನಕ್ಪುರ್ ವಲಯ	NP-JA	kn
http://www.wikidata.org/entity/Q9152	자낙푸르구	NP-JA	ko
http://www.wikidata.org/entity/Q9152	Džanakpuro zona	NP-JA	lt
http://www.wikidata.org/entity/Q9152	Džanakpuras zona	NP-JA	lv
http://www.wikidata.org/entity/Q9152	जनकपूर झोन	NP-JA	mr
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	ms
http://www.wikidata.org/entity/Q9152	जनकपुर अञ्चल	NP-JA	ne
http://www.wikidata.org/entity/Q9152	Janakpur	NP-JA	nl
http://www.wikidata.org/entity/Q9152	Dźanakpur	NP-JA	pl
http://www.wikidata.org/entity/Q9152	Janakpur	NP-JA	pt
http://www.wikidata.org/entity/Q9152	Джанакпур	NP-JA	ru
http://www.wikidata.org/entity/Q9152	ජනක්පුර් කලාපය	NP-JA	si
http://www.wikidata.org/entity/Q9152	Džanakpur	NP-JA	sk
http://www.wikidata.org/entity/Q9152	Džanakpur	NP-JA	sl
http://www.wikidata.org/entity/Q9152	Janakpur Zone	NP-JA	sv
http://www.wikidata.org/entity/Q9152	ஜனக்பூர் ஸ்ஒன்	NP-JA	ta
http://www.wikidata.org/entity/Q9152	జనక్పూర్ జోన్	NP-JA	te
http://www.wikidata.org/entity/Q9152	จานักปูร์ โซน	NP-JA	th
http://www.wikidata.org/entity/Q9152	Janakpur Zon	NP-JA	tr
http://www.wikidata.org/entity/Q9152	Джанакпур	NP-JA	uk
http://www.wikidata.org/entity/Q9152	جنکپور زون	NP-JA	ur
http://www.wikidata.org/entity/Q9152	Vùng Janakpur	NP-JA	vi
http://www.wikidata.org/entity/Q9152	賈納克布爾專區	NP-JA	zh
http://www.wikidata.org/entity/Q9164	مديرية كارنالي	NP-KA	ar
http://www.wikidata.org/entity/Q9164	Карнали	NP-KA	bg
http://www.wikidata.org/entity/Q9164	কর্ণালী অঞ্চল	NP-KA	bn
http://www.wikidata.org/entity/Q9164	Karnālī Zone	NP-KA	ceb
http://www.wikidata.org/entity/Q9164	Karnali Zone	NP-KA	da
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	de
http://www.wikidata.org/entity/Q9164	Καρνάλι	NP-KA	el
http://www.wikidata.org/entity/Q9164	Karnali Zone	NP-KA	en
http://www.wikidata.org/entity/Q9164	Zona de Karnali	NP-KA	es
http://www.wikidata.org/entity/Q9164	Karnali Gunea	NP-KA	eu
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	fi
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	fr
http://www.wikidata.org/entity/Q9164	કર્ણાલી પ્રાંત	NP-KA	gu
http://www.wikidata.org/entity/Q9164	कर्णाली अंचल	NP-KA	hi
http://www.wikidata.org/entity/Q9164	Karnali Zone	NP-KA	id
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	it
http://www.wikidata.org/entity/Q9164	カルナリ県	NP-KA	ja
http://www.wikidata.org/entity/Q9164	ಕರ್ನಾಲಿ ವಲಯ	NP-KA	kn
http://www.wikidata.org/entity/Q9164	카르날리구	NP-KA	ko
http://www.wikidata.org/entity/Q9164	Karnalio zona	NP-KA	lt
http://www.wikidata.org/entity/Q9164	Karnālī zona	NP-KA	lv
http://www.wikidata.org/entity/Q9164	कर्णली झोन	NP-KA	mr
http://www.wikidata.org/entity/Q9164	Zon Karnali	NP-KA	ms
http://www.wikidata.org/entity/Q9164	कर्णाली अञ्चल	NP-KA	ne
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	nl
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	pl
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	pt
http://www.wikidata.org/entity/Q9164	Карнали	NP-KA	ru
http://www.wikidata.org/entity/Q9164	කමලි කලාපය	NP-KA	si
http://www.wikidata.org/entity/Q9164	Karnálí	NP-KA	sk
http://www.wikidata.org/entity/Q9164	Karnali	NP-KA	sl
http://www.wikidata.org/entity/Q9164	Karnali Zone	NP-KA	sv
http://www.wikidata.org/entity/Q9164	கர்னாலி ஸ்வ்ன்	NP-KA	ta
http://www.wikidata.org/entity/Q9164	కర్నాలి జోన్	NP-KA	te
http://www.wikidata.org/entity/Q9164	คาร์นาลี	NP-KA	th
http://www.wikidata.org/entity/Q9164	Kamali Zon	NP-KA	tr
http://www.wikidata.org/entity/Q9164	Карналі	NP-KA	uk
http://www.wikidata.org/entity/Q9164	کرنالی زون	NP-KA	ur
http://www.wikidata.org/entity/Q9164	Vùng Karnali	NP-KA	vi
http://www.wikidata.org/entity/Q9164	格爾納利專區	NP-KA	zh
http://www.wikidata.org/entity/Q9170	مديرية كوسي	NP-KO	ar
http://www.wikidata.org/entity/Q9170	Касі	NP-KO	be
http://www.wikidata.org/entity/Q9170	Коси	NP-KO	bg
http://www.wikidata.org/entity/Q9170	কোশী অঞ্চল	NP-KO	bn
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	ca
http://www.wikidata.org/entity/Q9170	Kosī Zone	NP-KO	ceb
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	de
http://www.wikidata.org/entity/Q9170	Kosi Zone	NP-KO	en
http://www.wikidata.org/entity/Q9170	Zona de Kosi	NP-KO	es
http://www.wikidata.org/entity/Q9170	Koshi Gunea	NP-KO	eu
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	fi
http://www.wikidata.org/entity/Q9170	Koshi	NP-KO	fr
http://www.wikidata.org/entity/Q9170	કોશી પ્રાંત	NP-KO	gu
http://www.wikidata.org/entity/Q9170	कोशी अंचल	NP-KO	hi
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	it
http://www.wikidata.org/entity/Q9170	コシ県	NP-KO	ja
http://www.wikidata.org/entity/Q9170	코시구	NP-KO	ko
http://www.wikidata.org/entity/Q9170	कोशी अञ्चल	NP-KO	ne
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	nl
http://www.wikidata.org/entity/Q9170	Kośi	NP-KO	pl
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	pt
http://www.wikidata.org/entity/Q9170	Коси	NP-KO	ru
http://www.wikidata.org/entity/Q9170	Koší	NP-KO	sk
http://www.wikidata.org/entity/Q9170	Kosi	NP-KO	sl
http://www.wikidata.org/entity/Q9170	கோசி மண்டலம்	NP-KO	ta
http://www.wikidata.org/entity/Q9170	Косі	NP-KO	uk
http://www.wikidata.org/entity/Q9170	کوسی زون	NP-KO	ur
http://www.wikidata.org/entity/Q9170	戈西專區	NP-KO	zh
http://www.wikidata.org/entity/Q9172	مديرية لومبيني	NP-LU	ar
http://www.wikidata.org/entity/Q9172	Лумбіні	NP-LU	be
http://www.wikidata.org/entity/Q9172	Лумбини	NP-LU	bg
http://www.wikidata.org/entity/Q9172	লুম্বিনী অঞ্চল	NP-LU	bn
http://www.wikidata.org/entity/Q9172	Lumbinī Zone	NP-LU	ceb
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	de
http://www.wikidata.org/entity/Q9172	Λουμπίνι	NP-LU	el
http://www.wikidata.org/entity/Q9172	Lumbini Zone	NP-LU	en
http://www.wikidata.org/entity/Q9172	Zona de Lumbini	NP-LU	es
http://www.wikidata.org/entity/Q9172	Luṁbinī ringkond	NP-LU	et
http://www.wikidata.org/entity/Q9172	Lumbini Gunea	NP-LU	eu
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	fi
http://www.wikidata.org/entity/Q9172	Lumbinî	NP-LU	fr
http://www.wikidata.org/entity/Q9172	લુમ્બિની પ્રાંત	NP-LU	gu
http://www.wikidata.org/entity/Q9172	Լումբինի	NP-LU	hy
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	it
http://www.wikidata.org/entity/Q9172	ルンビニ県	NP-LU	ja
http://www.wikidata.org/entity/Q9172	룸비니구	NP-LU	ko
http://www.wikidata.org/entity/Q9172	Лумбини	NP-LU	mk
http://www.wikidata.org/entity/Q9172	लुम्बिनी अञ्चल	NP-LU	ne
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	nl
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	pl
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	pt
http://www.wikidata.org/entity/Q9172	Лумбини	NP-LU	ru
http://www.wikidata.org/entity/Q9172	Lumbiní	NP-LU	sk
http://www.wikidata.org/entity/Q9172	Lumbini	NP-LU	sl
http://www.wikidata.org/entity/Q9172	லும்பினி மண்டலம்	NP-LU	ta
http://www.wikidata.org/entity/Q9172	لومبینی زون	NP-LU	ur
http://www.wikidata.org/entity/Q9172	藍毗尼專區	NP-LU	zh
http://www.wikidata.org/entity/Q9178	مديرية ماهاكالي	NP-MA	ar
http://www.wikidata.org/entity/Q9178	Махакали	NP-MA	bg
http://www.wikidata.org/entity/Q9178	মহাকালী অঞ্চল	NP-MA	bn
http://www.wikidata.org/entity/Q9178	Mahākālī Zone	NP-MA	ceb
http://www.wikidata.org/entity/Q9178	Mahakali Zone	NP-MA	da
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	de
http://www.wikidata.org/entity/Q9178	Μαχακάλι	NP-MA	el
http://www.wikidata.org/entity/Q9178	Mahakali Zone	NP-MA	en
http://www.wikidata.org/entity/Q9178	Zona de Mahakali	NP-MA	es
http://www.wikidata.org/entity/Q9178	Mahakali Gunea	NP-MA	eu
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	fi
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	fr
http://www.wikidata.org/entity/Q9178	મહાકાલી પ્રાંત	NP-MA	gu
http://www.wikidata.org/entity/Q9178	महाकाली जोन	NP-MA	hi
http://www.wikidata.org/entity/Q9178	Mahakali Zone	NP-MA	id
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	it
http://www.wikidata.org/entity/Q9178	マハカリ県	NP-MA	ja
http://www.wikidata.org/entity/Q9178	ಮಹಾಕಾಳಿ ವಲಯ	NP-MA	kn
http://www.wikidata.org/entity/Q9178	마하칼리구	NP-MA	ko
http://www.wikidata.org/entity/Q9178	Mahakalio zona	NP-MA	lt
http://www.wikidata.org/entity/Q9178	Mahākālī zona	NP-MA	lv
http://www.wikidata.org/entity/Q9178	മഹാകാളി മേഖല	NP-MA	ml
http://www.wikidata.org/entity/Q9178	महाकाली झोन	NP-MA	mr
http://www.wikidata.org/entity/Q9178	Zon Mahakali	NP-MA	ms
http://www.wikidata.org/entity/Q9178	महाकाली अञ्चल	NP-MA	ne
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	nl
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	pl
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	pt
http://www.wikidata.org/entity/Q9178	Махакали	NP-MA	ru
http://www.wikidata.org/entity/Q9178	මහාකාලි කලාපය	NP-MA	si
http://www.wikidata.org/entity/Q9178	Mahákálí	NP-MA	sk
http://www.wikidata.org/entity/Q9178	Mahakali	NP-MA	sl
http://www.wikidata.org/entity/Q9178	Mahakali Zone	NP-MA	sv
http://www.wikidata.org/entity/Q9178	மஹாகாளி ஸ்வ்ன்	NP-MA	ta
http://www.wikidata.org/entity/Q9178	మహాకాళి జోన్	NP-MA	te
http://www.wikidata.org/entity/Q9178	เขตมหากาลี	NP-MA	th
http://www.wikidata.org/entity/Q9178	Mahakali zone	NP-MA	tr
http://www.wikidata.org/entity/Q9178	Махакалі	NP-MA	uk
http://www.wikidata.org/entity/Q9178	مہاکالی زون	NP-MA	ur
http://www.wikidata.org/entity/Q9178	Vùng Mahakali	NP-MA	vi
http://www.wikidata.org/entity/Q9178	馬哈卡利專區	NP-MA	zh
http://www.wikidata.org/entity/Q9180	مديرية ميتشي	NP-ME	ar
http://www.wikidata.org/entity/Q9180	Мечи	NP-ME	bg
http://www.wikidata.org/entity/Q9180	মেচী অঞ্চল	NP-ME	bn
http://www.wikidata.org/entity/Q9180	Mechī Zone	NP-ME	ceb
http://www.wikidata.org/entity/Q9180	Mechi Zone	NP-ME	da
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	de
http://www.wikidata.org/entity/Q9180	Μέτσι	NP-ME	el
http://www.wikidata.org/entity/Q9180	Mechi Zone	NP-ME	en
http://www.wikidata.org/entity/Q9180	Zona de Mechi	NP-ME	es
http://www.wikidata.org/entity/Q9180	Mechi Gunea	NP-ME	eu
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	fi
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	fr
http://www.wikidata.org/entity/Q9180	મેચી પ્રાંત	NP-ME	gu
http://www.wikidata.org/entity/Q9180	मेची अञ्चल	NP-ME	hi
http://www.wikidata.org/entity/Q9180	Mechi Zone	NP-ME	id
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	it
http://www.wikidata.org/entity/Q9180	メチ県	NP-ME	ja
http://www.wikidata.org/entity/Q9180	ಮೆಚಿ ವಲಯ	NP-ME	kn
http://www.wikidata.org/entity/Q9180	메치구	NP-ME	ko
http://www.wikidata.org/entity/Q9180	Mečio zona	NP-ME	lt
http://www.wikidata.org/entity/Q9180	Mečī zona	NP-ME	lv
http://www.wikidata.org/entity/Q9180	मेची झोन	NP-ME	mr
http://www.wikidata.org/entity/Q9180	Mechi Zone	NP-ME	ms
http://www.wikidata.org/entity/Q9180	मेची अञ्चल	NP-ME	ne
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	nl
http://www.wikidata.org/entity/Q9180	Meći	NP-ME	pl
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	pt
http://www.wikidata.org/entity/Q9180	Мечи	NP-ME	ru
http://www.wikidata.org/entity/Q9180	මෙචි කලාපය	NP-ME	si
http://www.wikidata.org/entity/Q9180	Mečhí	NP-ME	sk
http://www.wikidata.org/entity/Q9180	Mechi	NP-ME	sv
http://www.wikidata.org/entity/Q9180	மெச்சி ஸ்யோனே	NP-ME	ta
http://www.wikidata.org/entity/Q9180	మెచి జోన్	NP-ME	te
http://www.wikidata.org/entity/Q9180	เมจิ	NP-ME	th
http://www.wikidata.org/entity/Q9180	Mechi Zon	NP-ME	tr
http://www.wikidata.org/entity/Q9180	Мечі	NP-ME	uk
http://www.wikidata.org/entity/Q9180	میچی زون	NP-ME	ur
http://www.wikidata.org/entity/Q9180	Vùng Mechi	NP-ME	vi
http://www.wikidata.org/entity/Q9180	梅吉專區	NP-ME	zh
http://www.wikidata.org/entity/Q9183	مديرية ناراياني	NP-NA	ar
http://www.wikidata.org/entity/Q9183	Нараяни	NP-NA	bg
http://www.wikidata.org/entity/Q9183	নারায়ণী অঞ্চল	NP-NA	bn
http://www.wikidata.org/entity/Q9183	Nārāyanī Zone	NP-NA	ceb
http://www.wikidata.org/entity/Q9183	Narayani Zone	NP-NA	da
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	de
http://www.wikidata.org/entity/Q9183	Ναραγιάνι	NP-NA	el
http://www.wikidata.org/entity/Q9183	Narayani Zone	NP-NA	en
http://www.wikidata.org/entity/Q9183	Zona de Narayani	NP-NA	es
http://www.wikidata.org/entity/Q9183	Narayani Gunea	NP-NA	eu
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	fi
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	fr
http://www.wikidata.org/entity/Q9183	નારાયણી પ્રાંત	NP-NA	gu
http://www.wikidata.org/entity/Q9183	नारायणी जोन	NP-NA	hi
http://www.wikidata.org/entity/Q9183	Narayani Zone	NP-NA	id
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	it
http://www.wikidata.org/entity/Q9183	ナラヤニ県	NP-NA	ja
http://www.wikidata.org/entity/Q9183	ನಾರಾಯಣಿ ವಲಯ	NP-NA	kn
http://www.wikidata.org/entity/Q9183	나라야니구	NP-NA	ko
http://www.wikidata.org/entity/Q9183	Narajanio zona	NP-NA	lt
http://www.wikidata.org/entity/Q9183	Nārājanī zona	NP-NA	lv
http://www.wikidata.org/entity/Q9183	नारायणी झोन	NP-NA	mr
http://www.wikidata.org/entity/Q9183	Narayani Zone	NP-NA	ms
http://www.wikidata.org/entity/Q9183	नारायणी अञ्चल	NP-NA	ne
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	nl
http://www.wikidata.org/entity/Q9183	Narajani	NP-NA	pl
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	pt
http://www.wikidata.org/entity/Q9183	Нараяни	NP-NA	ru
http://www.wikidata.org/entity/Q9183	නරයනි කලාපය	NP-NA	si
http://www.wikidata.org/entity/Q9183	Nárájaní	NP-NA	sk
http://www.wikidata.org/entity/Q9183	Narayani	NP-NA	sl
http://www.wikidata.org/entity/Q9183	Narayani Zone	NP-NA	sv
http://www.wikidata.org/entity/Q9183	நாராயணி ஸ்யோனே	NP-NA	ta
http://www.wikidata.org/entity/Q9183	నారాయని జోన్	NP-NA	te
http://www.wikidata.org/entity/Q9183	นารางานิ	NP-NA	th
http://www.wikidata.org/entity/Q9183	Narayani Zon	NP-NA	tr
http://www.wikidata.org/entity/Q9183	Нараяні	NP-NA	uk
http://www.wikidata.org/entity/Q9183	نارائنی زون	NP-NA	ur
http://www.wikidata.org/entity/Q9183	Vùng Narayani	NP-NA	vi
http://www.wikidata.org/entity/Q9183	納拉亞尼專區	NP-NA	zh
http://www.wikidata.org/entity/Q25104008	Koshi Provinsie	NP-P1	af
http://www.wikidata.org/entity/Q25104008	প্রদেশ নং ১	NP-P1	bn
http://www.wikidata.org/entity/Q25104008	Província núm. 1	NP-P1	ca
http://www.wikidata.org/entity/Q25104008	Provinz Koshi	NP-P1	de
http://www.wikidata.org/entity/Q25104008	Koshi Province	NP-P1	en
http://www.wikidata.org/entity/Q25104008	Provincia N.º 1	NP-P1	es
http://www.wikidata.org/entity/Q25104008	Koshī provints	NP-P1	et
http://www.wikidata.org/entity/Q25104008	استان شماره ۱	NP-P1	fa
http://www.wikidata.org/entity/Q25104008	Koshi	NP-P1	fr
http://www.wikidata.org/entity/Q25104008	פרובינציה מס' 1	NP-P1	he
http://www.wikidata.org/entity/Q25104008	कोशी प्रदेश	NP-P1	hi
http://www.wikidata.org/entity/Q25104008	Provinsi Nomor 1	NP-P1	id
http://www.wikidata.org/entity/Q25104008	Provincia di Koshi (Nepal)	NP-P1	it
http://www.wikidata.org/entity/Q25104008	第一州	NP-P1	ja
http://www.wikidata.org/entity/Q25104008	कोशी प्रदेश	NP-P1	ne
http://www.wikidata.org/entity/Q25104008	1-я провинция	NP-P1	ru
http://www.wikidata.org/entity/Q25104008	Provinca Koshi	NP-P1	sl
http://www.wikidata.org/entity/Q25104008	நேபாள மாநில எண் 1	NP-P1	ta
http://www.wikidata.org/entity/Q25104008	รัฐโกศี	NP-P1	th
http://www.wikidata.org/entity/Q25104008	1 Nolu il	NP-P1	tr
http://www.wikidata.org/entity/Q25104008	Перша провінція	NP-P1	uk
http://www.wikidata.org/entity/Q25104008	صوبہ نمبر 1	NP-P1	ur
http://www.wikidata.org/entity/Q25104008	Koshi	NP-P1	vi
http://www.wikidata.org/entity/Q25104008	第一省	NP-P1	zh
http://www.wikidata.org/entity/Q25104009	মধেশ প্রদেশ	NP-P2	bn
http://www.wikidata.org/entity/Q25104009	Província de Madheix	NP-P2	ca
http://www.wikidata.org/entity/Q25104009	Madhesh	NP-P2	de
http://www.wikidata.org/entity/Q25104009	Madhesh Province	NP-P2	en
http://www.wikidata.org/entity/Q25104009	Provincia de Madhesh	NP-P2	es
http://www.wikidata.org/entity/Q25104009	استان شماره ۲	NP-P2	fa
http://www.wikidata.org/entity/Q25104009	Madhesh	NP-P2	fr
http://www.wikidata.org/entity/Q25104009	מאדש	NP-P2	he
http://www.wikidata.org/entity/Q25104009	मधेश प्रदेश	NP-P2	hi
http://www.wikidata.org/entity/Q25104009	Provinsi Nomor 2	NP-P2	id
http://www.wikidata.org/entity/Q25104009	Provincia No. 2	NP-P2	it
http://www.wikidata.org/entity/Q25104009	マデシ州	NP-P2	ja
http://www.wikidata.org/entity/Q25104009	마데시주	NP-P2	ko
http://www.wikidata.org/entity/Q25104009	മധേഷ് പ്രവിശ്യ	NP-P2	ml
http://www.wikidata.org/entity/Q25104009	मधेश प्रदेश	NP-P2	ne
http://www.wikidata.org/entity/Q25104009	2-я провинция	NP-P2	ru
http://www.wikidata.org/entity/Q25104009	Madheš	NP-P2	sl
http://www.wikidata.org/entity/Q25104009	நேபாள மாநில எண் 2	NP-P2	ta
http://www.wikidata.org/entity/Q25104009	รัฐมเธศ	NP-P2	th
http://www.wikidata.org/entity/Q25104009	Madheş (il)	NP-P2	tr
http://www.wikidata.org/entity/Q25104009	صوبہ مدھیش	NP-P2	ur
http://www.wikidata.org/entity/Q25104009	Madhesh	NP-P2	vi
http://www.wikidata.org/entity/Q25104009	马德西省	NP-P2	zh
http://www.wikidata.org/entity/Q25104015	বাগমতী প্রদেশ	NP-P3	bn
http://www.wikidata.org/entity/Q25104015	província de Bagmati	NP-P3	ca
http://www.wikidata.org/entity/Q25104015	Bágmatí	NP-P3	cs
http://www.wikidata.org/entity/Q25104015	Bagmati	NP-P3	de
http://www.wikidata.org/entity/Q25104015	Bagmati Province	NP-P3	en
http://www.wikidata.org/entity/Q25104015	Provincia de Bagmati	NP-P3	es
http://www.wikidata.org/entity/Q25104015	Bāgmatī provints	NP-P3	et
http://www.wikidata.org/entity/Q25104015	استان شماره ۳	NP-P3	fa
http://www.wikidata.org/entity/Q25104015	Bagmati	NP-P3	fr
http://www.wikidata.org/entity/Q25104015	בגמטי	NP-P3	he
http://www.wikidata.org/entity/Q25104015	बागमती प्रदेश	NP-P3	hi
http://www.wikidata.org/entity/Q25104015	Բագմատի Պրադեշ	NP-P3	hy
http://www.wikidata.org/entity/Q25104015	Provinsi Nomor 3	NP-P3	id
